0.520000,   4.33646839e+01,   1.03019974e-02,   2.04175361e-01,  6.42097225e+15,  -2.57618608e+01,   0.00000000e+00,   0.00000000e+00,  1.07919217e-01,   8.02517498e-04,      10.00000000,      10.00000000
0.540000,   4.51963947e+01,   1.11792165e-02,   1.95900581e-01,  6.93515215e+15,  -2.57617054e+01,   0.00000000e+00,   0.00000000e+00,  1.08074644e-01,   8.02521023e-04,      10.00000000,      10.00000000
0.560000,   4.71169952e+01,   1.21387796e-02,   1.87915209e-01,  7.50069843e+15,  -2.57615525e+01,   0.00000000e+00,   0.00000000e+00,  1.08227567e-01,   8.02524644e-04,      10.00000000,      10.00000000
0.580000,   4.91265429e+01,   1.31863010e-02,   1.80228436e-01,  8.14019744e+15,  -2.57614030e+01,   0.00000000e+00,   0.00000000e+00,  1.08377012e-01,   8.02528365e-04,      10.00000000,      10.00000000
0.600000,   5.12207329e+01,   1.43253593e-02,   1.72859690e-01,  8.87405953e+15,  -2.57612576e+01,   0.00000000e+00,   0.00000000e+00,  1.08522441e-01,   8.02532186e-04,      10.00000000,      10.00000000
0.620000,   5.33918040e+01,   1.55575117e-02,   1.65830696e-01,  9.72087988e+15,  -2.57611161e+01,   0.00000000e+00,   0.00000000e+00,  1.08663891e-01,   8.02536111e-04,      10.00000000,      10.00000000
0.640000,   5.56294038e+01,   1.68816997e-02,   1.59160433e-01,  1.06974523e+16,  -2.57609778e+01,   0.00000000e+00,   0.00000000e+00,  1.08802224e-01,   8.02540141e-04,      10.00000000,      10.00000000
0.660000,   5.79217390e+01,   1.82958771e-02,   1.52861433e-01,  1.18184904e+16,  -2.57608404e+01,   0.00000000e+00,   0.00000000e+00,  1.08939580e-01,   8.02544282e-04,      10.00000000,      10.00000000
0.680000,   6.02565412e+01,   1.97959216e-02,   1.46938404e-01,  1.30940164e+16,  -2.57606997e+01,   0.00000000e+00,   0.00000000e+00,  1.09080322e-01,   8.02548540e-04,      10.00000000,      10.00000000
0.700000,   6.26230411e+01,   2.13780745e-02,   1.41385660e-01,  1.45210229e+16,  -2.57605471e+01,   0.00000000e+00,   0.00000000e+00,  1.09232928e-01,   8.02552930e-04,      10.00000000,      10.00000000
0.720000,   6.50150928e+01,   2.30404470e-02,   1.36183763e-01,  1.60647995e+16,  -2.57603662e+01,   0.00000000e+00,   0.00000000e+00,  1.09413831e-01,   8.02557478e-04,      10.00000000,      10.00000000
0.740000,   6.74373864e+01,   2.47892270e-02,   1.31292158e-01,  1.76198906e+16,  -2.57601248e+01,   0.00000000e+00,   0.00000000e+00,  1.09655150e-01,   8.02562238e-04,      10.00000000,      10.00000000
0.760000,   6.99169792e+01,   2.66500724e-02,   1.26635906e-01,  1.89468599e+16,  -2.57597597e+01,   0.00000000e+00,   0.00000000e+00,  1.10020237e-01,   8.02567318e-04,      10.00000000,      10.00000000
0.780000,   7.25250286e+01,   2.86944002e-02,   1.22081992e-01,  1.96195181e+16,  -2.57591450e+01,   0.00000000e+00,   0.00000000e+00,  1.10634966e-01,   8.02572938e-04,      10.00000000,      10.00000000
0.800000,   7.54166016e+01,   3.11022184e-02,   1.17401206e-01,  1.96195181e+16,  -2.57580292e+01,   0.00000000e+00,   0.00000000e+00,  1.11750745e-01,   8.02579541e-04,      10.00000000,      10.00000000
SCAPS 3.3.11 ELIS-UGent: Version scaps3311.exe, dated 07-10-2023, 11:15:54
Simulation of C-V curves
Single shot simulation #,2
Calculation started : ,22-11-2023 at 11:55:16
problem definition file :,c:\Program Files (x86)\Scaps3311\def\CdTeSe_25%.def
last saved: ,18-11-2023 at 22:14:31
Calculation under illumination
Optical generation from internal SCAPS calculation
Illumination spectrum read from file
spectrum file :
C:\Program Files (x86)\Scaps3311\spectrum\AM1_5G 1 sun.spe  last saved: ,22-05-2009 at 14:59:48
Neutral density filter: ND,  0.0000
Transmission of ND filter:,  1.0000e+00
Power from spectrum:,  100.0000,mW/cm2
Incident power on solar cell structure,  100.0000,mW/cm2
Working point conditions
Temperature,  300.00,K
Workpoint bias voltage,    0.0000,Volt
Frequency,  1.0000e+06,Hz
Voltage reference convention: voltage referred to right contact, voltage V applied to left contact
Current reference convention: current positive when entering the left contact
Power generated by the cell: = -V*I; power consumed by the cell = +V*I
the Mott-Schottky analysis (determination of N(W)) is done with a constant value of epsilon,10.0
-0.800000,   5.36431238e+00,   9.63578872e-05,   1.65053773e+00,  2.07020473e+15,  -2.57637082e+01,   0.00000000e+00,   0.00000000e+00,  1.06071896e-01,   8.02417334e-04,      10.00000000,      10.00000000
-0.780000,   5.37462103e+00,   9.67621936e-05,   1.64737196e+00,  2.07020473e+15,  -2.57637080e+01,   0.00000000e+00,   0.00000000e+00,  1.06072157e-01,   8.02417842e-04,      10.00000000,      10.00000000
-0.760000,   5.38546429e+00,   9.71871736e-05,   1.64405509e+00,  1.97897788e+15,  -2.57637077e+01,   0.00000000e+00,   0.00000000e+00,  1.06072421e-01,   8.02418350e-04,      10.00000000,      10.00000000
-0.740000,   5.39688242e+00,   9.76385991e-05,   1.64057678e+00,  1.89028878e+15,  -2.57637074e+01,   0.00000000e+00,   0.00000000e+00,  1.06072690e-01,   8.02418858e-04,      10.00000000,      10.00000000
-0.720000,   5.40891896e+00,   9.81197824e-05,   1.63692599e+00,  1.80424626e+15,  -2.57637072e+01,   0.00000000e+00,   0.00000000e+00,  1.06072963e-01,   8.02419366e-04,      10.00000000,      10.00000000
-0.700000,   5.42162068e+00,   9.86282495e-05,   1.63309101e+00,  1.72081901e+15,  -2.57637069e+01,   0.00000000e+00,   0.00000000e+00,  1.06073242e-01,   8.02419873e-04,      10.00000000,      10.00000000
-0.680000,   5.43504005e+00,   9.91690251e-05,   1.62905883e+00,  1.63994783e+15,  -2.57637066e+01,   0.00000000e+00,   0.00000000e+00,  1.06073526e-01,   8.02420381e-04,      10.00000000,      10.00000000
-0.660000,   5.44923431e+00,   9.97450402e-05,   1.62481543e+00,  1.56164983e+15,  -2.57637063e+01,   0.00000000e+00,   0.00000000e+00,  1.06073815e-01,   8.02420889e-04,      10.00000000,      10.00000000
-0.640000,   5.46426641e+00,   1.00359646e-04,   1.62034559e+00,  1.48592195e+15,  -2.57637060e+01,   0.00000000e+00,   0.00000000e+00,  1.06074111e-01,   8.02421397e-04,      10.00000000,      10.00000000
-0.620000,   5.48020555e+00,   1.01015527e-04,   1.61563283e+00,  1.41273148e+15,  -2.57637057e+01,   0.00000000e+00,   0.00000000e+00,  1.06074414e-01,   8.02421906e-04,      10.00000000,      10.00000000
-0.600000,   5.49712871e+00,   1.01719775e-04,   1.61065903e+00,  1.34208796e+15,  -2.57637054e+01,   0.00000000e+00,   0.00000000e+00,  1.06074723e-01,   8.02422414e-04,      10.00000000,      10.00000000
-0.580000,   5.51511979e+00,   1.02472687e-04,   1.60540484e+00,  1.27397391e+15,  -2.57637051e+01,   0.00000000e+00,   0.00000000e+00,  1.06075040e-01,   8.02422924e-04,      10.00000000,      10.00000000
-0.560000,   5.53427280e+00,   1.03282938e-04,   1.59984886e+00,  1.20835521e+15,  -2.57637048e+01,   0.00000000e+00,   0.00000000e+00,  1.06075365e-01,   8.02423434e-04,      10.00000000,      10.00000000
-0.540000,   5.55469132e+00,   1.04155119e-04,   1.59396796e+00,  1.14523198e+15,  -2.57637044e+01,   0.00000000e+00,   0.00000000e+00,  1.06075700e-01,   8.02423944e-04,      10.00000000,      10.00000000
-0.520000,   5.57649041e+00,   1.05095525e-04,   1.58773697e+00,  1.08458141e+15,  -2.57637041e+01,   0.00000000e+00,   0.00000000e+00,  1.06076043e-01,   8.02424456e-04,      10.00000000,      10.00000000
-0.500000,   5.59979798e+00,   1.06110928e-04,   1.58112847e+00,  1.02637187e+15,  -2.57637037e+01,   0.00000000e+00,   0.00000000e+00,  1.06076397e-01,   8.02424968e-04,      10.00000000,      10.00000000
-0.480000,   5.62475696e+00,   1.07211808e-04,   1.57411246e+00,  9.70585669e+14,  -2.57637034e+01,   0.00000000e+00,   0.00000000e+00,  1.06076763e-01,   8.02425482e-04,      10.00000000,      10.00000000
-0.460000,   5.65152610e+00,   1.08405504e-04,   1.56665648e+00,  9.17192701e+14,  -2.57637030e+01,   0.00000000e+00,   0.00000000e+00,  1.06077141e-01,   8.02425996e-04,      10.00000000,      10.00000000
-0.440000,   5.68028378e+00,   1.09706336e-04,   1.55872494e+00,  8.66168782e+14,  -2.57637026e+01,   0.00000000e+00,   0.00000000e+00,  1.06077532e-01,   8.02426512e-04,      10.00000000,      10.00000000
-0.420000,   5.71122857e+00,   1.11122658e-04,   1.55027940e+00,  8.17480308e+14,  -2.57637022e+01,   0.00000000e+00,   0.00000000e+00,  1.06077937e-01,   8.02427030e-04,      10.00000000,      10.00000000
-0.400000,   5.74458464e+00,   1.12673373e-04,   1.54127766e+00,  7.71091390e+14,  -2.57637018e+01,   0.00000000e+00,   0.00000000e+00,  1.06078359e-01,   8.02427549e-04,      10.00000000,      10.00000000
-0.380000,   5.78060281e+00,   1.14372157e-04,   1.53167417e+00,  7.26972600e+14,  -2.57637013e+01,   0.00000000e+00,   0.00000000e+00,  1.06078799e-01,   8.02428071e-04,      10.00000000,      10.00000000
-0.360000,   5.81956624e+00,   1.16238841e-04,   1.52141923e+00,  6.85079414e+14,  -2.57637009e+01,   0.00000000e+00,   0.00000000e+00,  1.06079258e-01,   8.02428594e-04,      10.00000000,      10.00000000
-0.340000,   5.86179459e+00,   1.18295682e-04,   1.51045893e+00,  6.45370275e+14,  -2.57637004e+01,   0.00000000e+00,   0.00000000e+00,  1.06079739e-01,   8.02429120e-04,      10.00000000,      10.00000000
-0.320000,   5.90764978e+00,   1.20570950e-04,   1.49873475e+00,  6.07802964e+14,  -2.57636999e+01,   0.00000000e+00,   0.00000000e+00,  1.06080245e-01,   8.02429649e-04,      10.00000000,      10.00000000
-0.300000,   5.95754210e+00,   1.23093083e-04,   1.48618337e+00,  5.72330599e+14,  -2.57636993e+01,   0.00000000e+00,   0.00000000e+00,  1.06080777e-01,   8.02430181e-04,      10.00000000,      10.00000000
-0.280000,   6.01193873e+00,   1.25899745e-04,   1.47273623e+00,  5.38905750e+14,  -2.57636988e+01,   0.00000000e+00,   0.00000000e+00,  1.06081339e-01,   8.02430716e-04,      10.00000000,      10.00000000
-0.260000,   6.07137207e+00,   1.29029693e-04,   1.45831945e+00,  5.07475004e+14,  -2.57636982e+01,   0.00000000e+00,   0.00000000e+00,  1.06081935e-01,   8.02431256e-04,      10.00000000,      10.00000000
-0.240000,   6.13645280e+00,   1.32536455e-04,   1.44285311e+00,  4.77983406e+14,  -2.57636975e+01,   0.00000000e+00,   0.00000000e+00,  1.06082570e-01,   8.02431799e-04,      10.00000000,      10.00000000
-0.220000,   6.20788185e+00,   1.36477507e-04,   1.42625137e+00,  4.50377482e+14,  -2.57636969e+01,   0.00000000e+00,   0.00000000e+00,  1.06083248e-01,   8.02432348e-04,      10.00000000,      10.00000000
-0.200000,   6.28646818e+00,   1.40922209e-04,   1.40842199e+00,  4.24596837e+14,  -2.57636961e+01,   0.00000000e+00,   0.00000000e+00,  1.06083975e-01,   8.02432902e-04,      10.00000000,      10.00000000
-0.180000,   6.37315037e+00,   1.45957760e-04,   1.38926582e+00,  4.00580914e+14,  -2.57636954e+01,   0.00000000e+00,   0.00000000e+00,  1.06084760e-01,   8.02433462e-04,      10.00000000,      10.00000000
-0.160000,   6.46902215e+00,   1.51687888e-04,   1.36867672e+00,  3.78270182e+14,  -2.57636945e+01,   0.00000000e+00,   0.00000000e+00,  1.06085610e-01,   8.02434029e-04,      10.00000000,      10.00000000
-0.140000,   6.57536566e+00,   1.58235936e-04,   1.34654108e+00,  3.57603273e+14,  -2.57636936e+01,   0.00000000e+00,   0.00000000e+00,  1.06086536e-01,   8.02434603e-04,      10.00000000,      10.00000000
-0.120000,   6.69369470e+00,   1.65754203e-04,   1.32273735e+00,  3.38517366e+14,  -2.57636926e+01,   0.00000000e+00,   0.00000000e+00,  1.06087551e-01,   8.02435187e-04,      10.00000000,      10.00000000
-0.100000,   6.82581067e+00,   1.74436155e-04,   1.29713530e+00,  3.20952895e+14,  -2.57636914e+01,   0.00000000e+00,   0.00000000e+00,  1.06088671e-01,   8.02435779e-04,      10.00000000,      10.00000000
-0.080000,   6.97387354e+00,   1.84518291e-04,   1.26959572e+00,  3.04853915e+14,  -2.57636902e+01,   0.00000000e+00,   0.00000000e+00,  1.06089916e-01,   8.02436383e-04,      10.00000000,      10.00000000
-0.060000,   7.14049859e+00,   1.96305540e-04,   1.23996943e+00,  2.90172105e+14,  -2.57636888e+01,   0.00000000e+00,   0.00000000e+00,  1.06091311e-01,   8.02436999e-04,      10.00000000,      10.00000000
-0.040000,   7.32887978e+00,   2.10174751e-04,   1.20809732e+00,  2.76869808e+14,  -2.57636872e+01,   0.00000000e+00,   0.00000000e+00,  1.06092886e-01,   8.02437634e-04,      10.00000000,      10.00000000
-0.020000,   7.54296044e+00,   2.26633208e-04,   1.17380968e+00,  2.64977480e+14,  -2.57636854e+01,   0.00000000e+00,   0.00000000e+00,  1.06094685e-01,   8.02438593e-04,      10.00000000,      10.00000000
