SCAPS 3.3.11 ELIS-UGent: Version scaps3311.exe, dated 07-10-2023, 11:15:54
Simulation of I-V curves
Single shot simulation #	1
Calculation started : 	18-11-2023 at 21:43:28

problem definition file :	c:\Program Files (x86)\Scaps3311\def\CdTeSe.def
last saved: 	18-11-2023 at 18:11:51

Calculation under illumination
Optical generation from internal SCAPS calculation
Illumination spectrum read from file
spectrum file :	
C:\Program Files (x86)\Scaps3311\spectrum\AM1_5G 1 sun.spe  last saved: 	22-05-2009 at 14:59:48
Neutral density filter: ND	  0.0000
Transmission of ND filter:	  1.0000e+00
Power from spectrum:	  100.0000	mW/cm2
Incident power on solar cell structure	  100.0000	mW/cm2

Working point conditions
Temperature	  300.00	K
Workpoint bias voltage	    0.0000	Volt
Frequency	  1.0000e+06	Hz

Voltage reference convention: voltage referred to right contact, voltage V applied to left contact
Current reference convention: current positive when entering the left contact
Power generated by the cell: = -V*I; power consumed by the cell = +V*I

    v(V)	jtot(mA/cm2)	j_total_rec(mA/cm2)	j_total_gen(mA/cm2)	   jbulk(mA/cm2)	jifr(mA/cm2)	jminor_left(mA/cm2)	jminor_right(mA/cm2)	j_SRH(mA/cm2)	j_Radiative(mA/cm2)	j_Auger(mA/cm2)
   1.100000	   -2.39020861e+00	        2.15493569e+01	    2.39400642e+01	    0.00000000e+00	    0.00000000e+00	    2.14224916e+01	    1.26865357e-01	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   1.110000	    2.34558092e+00	        2.62851464e+01	    2.39400642e+01	    0.00000000e+00	    0.00000000e+00	    2.61566108e+01	    1.28535613e-01	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00

solar cell parameters deduced from calculated IV-curve:
Voc =	    1.105209	Volt
Jsc =	   23.40202164	mA/cm2
FF =	   85.5818	%
eta =	   22.1350	%
V_MPP =	    0.980205	Volt
J_MPP =	   22.58199573	mA/cm2



SCAPS 3.3.11 ELIS-UGent: Version scaps3311.exe, dated 07-10-2023, 11:15:54
Simulation of I-V curves
Single shot simulation #	5
Calculation started : 	18-11-2023 at 21:45:51

problem definition file :	c:\Program Files (x86)\Scaps3311\def\CdTeSe.def
last saved: 	18-11-2023 at 18:11:51

Calculation under illumination
Optical generation from internal SCAPS calculation
Illumination spectrum read from file
spectrum file :	
C:\Program Files (x86)\Scaps3311\spectrum\AM1_5G 1 sun.spe  last saved: 	22-05-2009 at 14:59:48
Neutral density filter: ND	  0.0000
Transmission of ND filter:	  1.0000e+00
Power from spectrum:	  100.0000	mW/cm2
Incident power on solar cell structure	  100.0000	mW/cm2

Working point conditions
Temperature	  300.00	K
Workpoint bias voltage	    0.0000	Volt
Frequency	  1.0000e+06	Hz

Voltage reference convention: voltage referred to right contact, voltage V applied to left contact
Current reference convention: current positive when entering the left contact
Power generated by the cell: = -V*I; power consumed by the cell = +V*I

    v(V)	jtot(mA/cm2)	j_total_rec(mA/cm2)	j_total_gen(mA/cm2)	   jbulk(mA/cm2)	jifr(mA/cm2)	jminor_left(mA/cm2)	jminor_right(mA/cm2)	j_SRH(mA/cm2)	j_Radiative(mA/cm2)	j_Auger(mA/cm2)

   0.000000	   -2.11637428e+01	        1.08611684e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    1.02312450e+00	    6.29923413e-02	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   0.010000	   -2.11636798e+01	        1.08617984e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    1.02314067e+00	    6.30391698e-02	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   0.020000	   -2.11636165e+01	        1.08624315e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    1.02315694e+00	    6.30862141e-02	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   0.030000	   -2.11635527e+01	        1.08630698e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    1.02317332e+00	    6.31336607e-02	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   0.040000	   -2.11634883e+01	        1.08637134e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    1.02318981e+00	    6.31815233e-02	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   0.050000	   -2.11634234e+01	        1.08643624e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    1.02320642e+00	    6.32298125e-02	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   0.060000	   -2.11633580e+01	        1.08650169e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    1.02322316e+00	    6.32785393e-02	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   0.070000	   -2.11632919e+01	        1.08656773e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    1.02324002e+00	    6.33277153e-02	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   0.080000	   -2.11632253e+01	        1.08663436e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    1.02325701e+00	    6.33773525e-02	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   0.090000	   -2.11631581e+01	        1.08670161e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    1.02327414e+00	    6.34274636e-02	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   0.100000	   -2.11630902e+01	        1.08676948e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    1.02329142e+00	    6.34780619e-02	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   0.110000	   -2.11630217e+01	        1.08683801e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    1.02330885e+00	    6.35291613e-02	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   0.120000	   -2.11629525e+01	        1.08690721e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    1.02332644e+00	    6.35807766e-02	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   0.130000	   -2.11628826e+01	        1.08697711e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    1.02334419e+00	    6.36329230e-02	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   0.140000	   -2.11628119e+01	        1.08704772e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    1.02336211e+00	    6.36856170e-02	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   0.150000	   -2.11627406e+01	        1.08711908e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    1.02338021e+00	    6.37388757e-02	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   0.160000	   -2.11626685e+01	        1.08719120e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    1.02339849e+00	    6.37927170e-02	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   0.170000	   -2.11625955e+01	        1.08726412e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    1.02341696e+00	    6.38471602e-02	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   0.180000	   -2.11625218e+01	        1.08733786e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    1.02343564e+00	    6.39022253e-02	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   0.190000	   -2.11624472e+01	        1.08741246e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    1.02345452e+00	    6.39579339e-02	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   0.200000	   -2.11623717e+01	        1.08748793e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    1.02347362e+00	    6.40143086e-02	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   0.210000	   -2.11622953e+01	        1.08756433e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    1.02349295e+00	    6.40713735e-02	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   0.220000	   -2.11622180e+01	        1.08764167e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    1.02351252e+00	    6.41291541e-02	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   0.230000	   -2.11621397e+01	        1.08772001e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    1.02353233e+00	    6.41876778e-02	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   0.240000	   -2.11620603e+01	        1.08779937e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    1.02355240e+00	    6.42469736e-02	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   0.250000	   -2.11619799e+01	        1.08787981e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    1.02357274e+00	    6.43070726e-02	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   0.260000	   -2.11618983e+01	        1.08796137e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    1.02359336e+00	    6.43680079e-02	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   0.270000	   -2.11618156e+01	        1.08804409e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    1.02361427e+00	    6.44298152e-02	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   0.280000	   -2.11617316e+01	        1.08812803e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    1.02363550e+00	    6.44925328e-02	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   0.290000	   -2.11616464e+01	        1.08821325e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    1.02365705e+00	    6.45562019e-02	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   0.300000	   -2.11615599e+01	        1.08829980e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    1.02367893e+00	    6.46208667e-02	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   0.310000	   -2.11614719e+01	        1.08838776e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    1.02370118e+00	    6.46865754e-02	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   0.320000	   -2.11613825e+01	        1.08847718e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    1.02372380e+00	    6.47533799e-02	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   0.330000	   -2.11612915e+01	        1.08856816e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    1.02374682e+00	    6.48213367e-02	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   0.340000	   -2.11611989e+01	        1.08866077e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    1.02377026e+00	    6.48905074e-02	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   0.350000	   -2.11611046e+01	        1.08875510e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    1.02379414e+00	    6.49609592e-02	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   0.360000	   -2.11610084e+01	        1.08885126e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    1.02381849e+00	    6.50327658e-02	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   0.370000	   -2.11609103e+01	        1.08894935e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    1.02384334e+00	    6.51060082e-02	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   0.380000	   -2.11608102e+01	        1.08904950e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    1.02386872e+00	    6.51807755e-02	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   0.390000	   -2.11607078e+01	        1.08915184e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    1.02389467e+00	    6.52571667e-02	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   0.400000	   -2.11606032e+01	        1.08925651e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    1.02392122e+00	    6.53352914e-02	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   0.410000	   -2.11604960e+01	        1.08936369e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    1.02394842e+00	    6.54152721e-02	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   0.420000	   -2.11603861e+01	        1.08947356e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    1.02397632e+00	    6.54972456e-02	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   0.430000	   -2.11602733e+01	        1.08958634e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    1.02400497e+00	    6.55813659e-02	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   0.440000	   -2.11601574e+01	        1.08970224e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    1.02403444e+00	    6.56678067e-02	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   0.450000	   -2.11600381e+01	        1.08982155e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    1.02406479e+00	    6.57567649e-02	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   0.460000	   -2.11599151e+01	        1.08994457e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    1.02409611e+00	    6.58484645e-02	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   0.470000	   -2.11597880e+01	        1.09007165e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    1.02412849e+00	    6.59431615e-02	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   0.480000	   -2.11596565e+01	        1.09020319e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    1.02416204e+00	    6.60411497e-02	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   0.490000	   -2.11595200e+01	        1.09033965e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    1.02419688e+00	    6.61427676e-02	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   0.500000	   -2.11593781e+01	        1.09048157e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    1.02423317e+00	    6.62484062e-02	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   0.510000	   -2.11592301e+01	        1.09062958e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    1.02427106e+00	    6.63585191e-02	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   0.520000	   -2.11590753e+01	        1.09078440e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    1.02431077e+00	    6.64736337e-02	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   0.530000	   -2.11589128e+01	        1.09094690e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    1.02435254e+00	    6.65943642e-02	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   0.540000	   -2.11587416e+01	        1.09111808e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    1.02439665e+00	    6.67214275e-02	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   0.550000	   -2.11585606e+01	        1.09129911e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    1.02444345e+00	    6.68556596e-02	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   0.560000	   -2.11583683e+01	        1.09149139e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    1.02449336e+00	    6.69980358e-02	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   0.570000	   -2.11581631e+01	        1.09169656e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    1.02454687e+00	    6.71496915e-02	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   0.580000	   -2.11579431e+01	        1.09191653e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    1.02460458e+00	    6.73119441e-02	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   0.590000	   -2.11577061e+01	        1.09215356e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    1.02466725e+00	    6.74863155e-02	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   0.600000	   -2.11574494e+01	        1.09241030e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    1.02473574e+00	    6.76745532e-02	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   0.610000	   -2.11571699e+01	        1.09268980e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    1.02481116e+00	    6.78786474e-02	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   0.620000	   -2.11568640e+01	        1.09299565e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    1.02489480e+00	    6.81008433e-02	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   0.630000	   -2.11565277e+01	        1.09333193e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    1.02498828e+00	    6.83436442e-02	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   0.640000	   -2.11561565e+01	        1.09370318e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    1.02509358e+00	    6.86095927e-02	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   0.650000	   -2.11557446e+01	        1.09411508e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    1.02521297e+00	    6.89021041e-02	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   0.660000	   -2.11552862e+01	        1.09457349e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    1.02534936e+00	    6.92241333e-02	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   0.670000	   -2.11547745e+01	        1.09508519e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    1.02550620e+00	    6.95789931e-02	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   0.680000	   -2.11542019e+01	        1.09565779e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    1.02568772e+00	    6.99700722e-02	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   0.690000	   -2.11535599e+01	        1.09629978e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    1.02589902e+00	    7.04007586e-02	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   0.700000	   -2.11528390e+01	        1.09702069e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    1.02614633e+00	    7.08743606e-02	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   0.710000	   -2.11520284e+01	        1.09783128e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    1.02643725e+00	    7.13940290e-02	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   0.720000	   -2.11511159e+01	        1.09874377e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    1.02678108e+00	    7.19626866e-02	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   0.730000	   -2.11500874e+01	        1.09977225e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    1.02718928e+00	    7.25829696e-02	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   0.740000	   -2.11489265e+01	        1.10093317e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    1.02767599e+00	    7.32571834e-02	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   0.750000	   -2.11476136e+01	        1.10224611e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    1.02825884e+00	    7.39872736e-02	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   0.760000	   -2.11461250e+01	        1.10373470e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    1.02895989e+00	    7.47748108e-02	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   0.770000	   -2.11444318e+01	        1.10542790e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    1.02980692e+00	    7.56209857e-02	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   0.780000	   -2.11424979e+01	        1.10736181e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    1.03083519e+00	    7.65266133e-02	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   0.790000	   -2.11402778e+01	        1.10958187e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    1.03208973e+00	    7.74921417e-02	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   0.800000	   -2.11377136e+01	        1.11214609e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    1.03362843e+00	    7.85176629e-02	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   0.810000	   -2.11347305e+01	        1.11512916e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    1.03552624e+00	    7.96029253e-02	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   0.820000	   -2.11312315e+01	        1.11862817e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    1.03788082e+00	    8.07473457e-02	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   0.830000	   -2.11270893e+01	        1.12277032e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    1.04082030e+00	    8.19500210e-02	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   0.840000	   -2.11221361e+01	        1.12772353e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    1.04451379e+00	    8.32097399e-02	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   0.850000	   -2.11161487e+01	        1.13371096e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    1.04918596e+00	    8.45249948e-02	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   0.860000	   -2.11088287e+01	        1.14103095e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    1.05513696e+00	    8.58939946e-02	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   0.870000	   -2.10997749e+01	        1.15008477e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    1.06277009e+00	    8.73146797e-02	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   0.880000	   -2.10884448e+01	        1.16141487e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    1.07263013e+00	    8.87847377e-02	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   0.890000	   -2.10741015e+01	        1.17575818e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    1.08545655e+00	    9.03016215e-02	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   0.900000	   -2.10557395e+01	        1.19412012e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    1.10225755e+00	    9.18625692e-02	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   0.910000	   -2.10319820e+01	        1.21787769e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    1.12441307e+00	    9.34646253e-02	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   0.920000	   -2.10009369e+01	        1.24892279e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    1.15381813e+00	    9.51046616e-02	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   0.930000	   -2.09599986e+01	        1.28986102e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    1.19308162e+00	    9.67793984e-02	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   0.940000	   -2.09055732e+01	        1.34428647e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    1.24580105e+00	    9.84854236e-02	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   0.950000	   -2.08327010e+01	        1.41715870e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    1.31693949e+00	    1.00219208e-01	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   0.960000	   -2.07345453e+01	        1.51531434e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    1.41333722e+00	    1.01977118e-01	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   0.970000	   -2.06017094e+01	        1.64815030e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    1.54439488e+00	    1.03755417e-01	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   0.980000	   -2.04213455e+01	        1.82851419e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    1.72296392e+00	    1.05550266e-01	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   0.990000	   -2.01760358e+01	        2.07382385e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    1.96646613e+00	    1.07357715e-01	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   1.000000	   -1.98424600e+01	        2.40739964e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    2.29822594e+00	    1.09173692e-01	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   1.010000	   -1.93899430e+01	        2.85991663e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    2.74892263e+00	    1.10993994e-01	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   1.020000	   -1.87791024e+01	        3.47075720e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    3.35794289e+00	    1.12814306e-01	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   1.030000	   -1.79609833e+01	        4.28887631e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    4.17424606e+00	    1.14630250e-01	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   1.040000	   -1.68772236e+01	        5.37263595e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    5.25619843e+00	    1.16437511e-01	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   1.050000	   -1.54618225e+01	        6.78803712e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    6.66980508e+00	    1.18232034e-01	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   1.060000	   -1.36448434e+01	        8.60501613e+00	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    8.48500584e+00	    1.20010293e-01	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   1.070000	   -1.13578462e+01	        1.08920133e+01	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    1.07702437e+01	    1.21769588e-01	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   1.080000	   -8.54019041e+00	        1.37096690e+01	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    1.35861608e+01	    1.23508271e-01	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   1.090000	   -5.14497990e+00	        1.71048795e+01	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    1.69796537e+01	    1.25225834e-01	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   1.100000	   -1.14356630e+00	        2.11062930e+01	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    2.09793702e+01	    1.26922821e-01	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00
   1.110000	    3.47188351e+00	        2.57217428e+01	    2.22508066e+01	    0.00000000e+00	    0.00000000e+00	    2.55931422e+01	    1.28600605e-01	    0.00000000e+00	    0.00000000e+00	    0.00000000e+00

solar cell parameters deduced from calculated IV-curve:
Voc =	    1.102606	Volt
Jsc =	   21.16374282	mA/cm2
FF =	   85.7626	%
eta =	   20.0129	%
V_MPP =	    0.979834	Volt
J_MPP =	   20.42481493	mA/cm2
